scene_id,episode,scene_index,umap_x,umap_y
4d763932fdce8154c0d979b6a233ec49edcf38bc2197aa6d2a72fce70bcda539,01x02 - The Stakeout,2,4.470490455627441,-0.16062170267105103
4dc72878b7800f5aef4fc5ec87ccbcdce9b70b754641f2153a0a7e3f7faedaa1,"01x01 - Good News, Bad News",15,3.3937175273895264,0.63465416431427
4f3f5cd4db25d7d2b4c079b9f197dddd4ce63695a463912fcadeeec5841fe4bf,01x04 - Male Unbonding,19,1.3961155414581299,1.4329159259796143
4f821ba2b1da41d3ee470cb1d9d19964ee209e499a31af9642dd32b22ab3d5d0,"01x01 - Good News, Bad News",1,4.086495399475098,2.368311882019043
4f8f73f770db920720c8bfa00865803daea5b4796a0963bb3b0e50e7c99386c9,01x03 - The Robbery,33,2.98153018951416,-0.512978732585907
518a2e9c95d34dd5a36fa7793ef1ec9bbd411b8b3212b509a7bc3a7c5f66c587,"01x01 - Good News, Bad News",22,3.806431770324707,3.223184585571289
51c30ff89ed6db23bceb777efe605f9b0e1f54988234316c7702003d23890680,"01x01 - Good News, Bad News",13,4.322922229766846,0.44221746921539307
576b906f29e80fe0d32af739a4d1873a2d70d3594fcd57d3926fa39d96aca105,01x02 - The Stakeout,26,1.7201188802719116,-0.5171037316322327
58a804cc43ab9dd3b6f7e3364a1ba7df7978c3f021d09f50ebd2070df9db1558,01x05 - The Stock Tip,11,6.059521675109863,0.602655827999115
58fed65d05b2ee52eea5b2d1e9f99a11c20f684ef9f582a01ba8910c1e3f5019,"01x01 - Good News, Bad News",31,4.334514141082764,3.247076988220215
59aef76e9104fa3d88ab57b03ae59feba89ea87e3a9786892495cd83e3b5e4d5,01x05 - The Stock Tip,8,3.025280237197876,0.45461612939834595
5a8d8fd332352b8c33a502453133a9d4a5d8e991b4ae4eb75562a6162218cdbf,01x05 - The Stock Tip,10,2.813614845275879,0.0365966260433197
5bb55cbc7d670a3cf5c2214da4f6dfe3b4cc9f76165a19e7f6068b90da02a18d,01x02 - The Stakeout,9,2.0605528354644775,-1.1084036827087402
5f300a90cc64acbba67a54760bbabc9a7b0c3cc0ba0b260238e4369a4795becb,01x05 - The Stock Tip,18,5.191849708557129,1.6047629117965698
6093cca49a919121780ff3c78713633f75b89334b27e2bd0c2cd0becc6659904,01x03 - The Robbery,35,4.946747779846191,-0.28264743089675903
61210fc49216e1ff4783f9b7381e57edb8f1a8723e91e05154eec9d850ff8bb9,01x04 - Male Unbonding,32,3.7718725204467773,1.4269015789031982
61de7fd9efbe7e38f2536e36ed90e0d67f9b5f76f4517f4676ab91fbd992813f,01x05 - The Stock Tip,15,5.825615406036377,0.909216046333313
644a3a68bcd720375eb478537d6272cb9b008c0d210f0f9b4abee308aea33b83,"01x01 - Good News, Bad News",23,1.6239525079727173,0.14422942698001862
649d8d819029bb8a31b463099fc3465470fcd4f590ba7bd34b497e0dd4843fe6,01x03 - The Robbery,24,4.331778526306152,1.0085465908050537
6662c85ac552cd83a12e17bfafbe905b2efba138dba719f2897fbbadad672b18,01x04 - Male Unbonding,27,3.6601123809814453,1.3061894178390503
67031bcc039fbb257cc1f7063ac46b78bd5d0d7f8faacd6a813211ff3c991581,"01x01 - Good News, Bad News",17,2.3098015785217285,-0.3928181827068329
67e80f62720cfb6acc818810fe4c18affa60028f8f68edb05d46a1d51fee4dca,01x03 - The Robbery,4,1.8599849939346313,0.5999894142150879
